3369744a,29.5329,-98.457,0,0,1703818800,316
3369744a,29.5329,-98.457,0,0,1703818800,316
3369744a,29.5329,-98.457,0,0,1703818800,316
3369744a,29.5329,-98.4569,0,0,1703818805,316
3369c93c,29.5314,-98.4728,0,20,1703818806,132
3369744a,29.5329,-98.4569,0,0,1703818805,316
3369c93c,29.5314,-98.4728,0,20,1703818806,132
3369744a,29.5329,-98.4569,0,0,1703818805,316
3369c93c,29.5314,-98.4728,0,20,1703818806,132
3369744a,29.5329,-98.4569,0,0,1703818805,316
3369c93c,29.5312,-98.4726,0,19,1703818809,132
3369744a,29.5329,-98.4569,0,0,1703818805,316
3369c93c,29.5312,-98.4726,0,19,1703818809,132
3369744a,29.5329,-98.4569,0,0,1703818805,316
3369c93c,29.5312,-98.4726,0,19,1703818809,132
3369744a,29.5329,-98.4569,0,0,1703818810,316
3369c93c,29.531,-98.4723,0,18,1703818814,132
3369744a,29.5329,-98.4569,0,0,1703818810,316
3369c93c,29.531,-98.4723,0,18,1703818814,132
3369744a,29.5329,-98.4569,0,0,1703818810,316
3369c93c,29.531,-98.4723,0,18,1703818814,132
3369744a,29.5329,-98.457,0,0,1703818815,316
3369c93c,29.5308,-98.472,0,19,1703818817,132
3369744a,29.5329,-98.457,0,0,1703818815,316
3369c93c,29.5308,-98.472,0,19,1703818817,132
3369744a,29.5329,-98.457,0,0,1703818815,316
3369c93c,29.5308,-98.472,0,19,1703818817,132
3369744a,29.5329,-98.457,0,0,1703818815,316
3369c93c,29.5308,-98.472,0,19,1703818817,132
3369744a,29.5329,-98.457,0,0,1703818820,180
3369c93c,29.5305,-98.4716,0,20,1703818822,132
3369744a,29.5329,-98.457,0,0,1703818820,180
3369c93c,29.5305,-98.4716,0,20,1703818822,132
3369744a,29.5329,-98.457,0,0,1703818825,180
3369c93c,29.5304,-98.4716,0,20,1703818822,132
3369744a,29.5329,-98.457,0,0,1703818825,180
3369c93c,29.5304,-98.4716,0,20,1703818822,132
3369744a,29.5329,-98.457,0,0,1703818825,180
3369c93c,29.5304,-98.4716,0,20,1703818822,132
3369744a,29.5329,-98.457,0,0,1703818825,180
3369c93c,29.5299,-98.4709,0,22,1703818830,132
3369744a,29.5329,-98.457,0,0,1703818825,180
3369c93c,29.5299,-98.4709,0,22,1703818830,132
3369744a,29.5329,-98.457,0,0,1703818825,180
3369c93c,29.5299,-98.4709,0,22,1703818830,132
3369744a,29.5329,-98.4569,0,0,1703818830,135
3369c93c,29.5297,-98.4706,0,22,1703818834,132
3369744a,29.5329,-98.4569,0,0,1703818830,135
3369c93c,29.5297,-98.4706,0,22,1703818834,132
3369744a,29.5329,-98.4569,0,0,1703818830,135
3369c93c,29.5297,-98.4706,0,22,1703818834,132
3369744a,29.5329,-98.4569,0,0,1703818835,135
3369c93c,29.5294,-98.4702,0,23,1703818837,132
3369744a,29.5329,-98.4569,0,0,1703818835,135
3369c93c,29.5294,-98.4702,0,23,1703818837,132
3369744a,29.5329,-98.4569,0,0,1703818835,135
3369c93c,29.5294,-98.4702,0,23,1703818837,132
3369744a,29.5329,-98.4569,0,0,1703818840,135
3369c93c,29.5291,-98.4699,0,23,1703818841,132
3369744a,29.5329,-98.4569,0,0,1703818840,135
3369c93c,29.5291,-98.4699,0,23,1703818841,132
3369744a,29.5329,-98.4569,0,0,1703818840,135
3369c93c,29.5291,-98.4699,0,23,1703818841,132
3369744a,29.5329,-98.4569,0,0,1703818845,117
3369c93c,29.5288,-98.4695,0,24,1703818845,132
3369744a,29.5329,-98.4569,0,0,1703818845,117
3369c93c,29.5288,-98.4695,0,24,1703818845,132
3369744a,29.5329,-98.4569,0,0,1703818845,117
3369c93c,29.5288,-98.4695,0,24,1703818845,132
3369744a,29.5329,-98.4569,0,0,1703818845,117
3369c93c,29.5285,-98.4691,0,21,1703818850,132
3369744a,29.5329,-98.4569,0,0,1703818845,117
3369c93c,29.5285,-98.4691,0,21,1703818850,132
3369744a,29.5329,-98.4569,0,0,1703818845,117
3369c93c,29.5285,-98.4691,0,21,1703818850,132
3369744a,29.5329,-98.4569,0,0,1703818850,117
3369c93c,29.5284,-98.4689,0,21,1703818852,132
3369744a,29.5329,-98.4569,0,0,1703818850,117
3369c93c,29.5284,-98.4689,0,21,1703818852,132
3369744a,29.5329,-98.4569,0,0,1703818850,117
3369c93c,29.5284,-98.4689,0,21,1703818852,132
3369744a,29.5329,-98.4569,0,0,1703818850,117
3369c93c,29.5284,-98.4689,0,21,1703818852,132
3369744a,29.5329,-98.4569,0,0,1703818855,117
3369c93c,29.5281,-98.4685,0,14,1703818858,132
3369744a,29.5329,-98.4569,0,0,1703818855,117
3369c93c,29.5281,-98.4685,0,14,1703818858,132
3369744a,29.5329,-98.4569,0,0,1703818855,117
3369c93c,29.5281,-98.4685,0,14,1703818858,132
3369744a,29.5329,-98.457,0,0,1703818860,117
3369c93c,29.5279,-98.4683,0,13,1703818862,132
3369744a,29.5329,-98.457,0,0,1703818860,117
3369c93c,29.5279,-98.4683,0,13,1703818862,132
3369744a,29.5329,-98.457,0,0,1703818860,117
3369c93c,29.5279,-98.4683,0,13,1703818862,132
