336b5d60,29.5319,-98.4716,0,60,1703856222,132
336b5d60,29.5319,-98.4716,0,60,1703856222,132
336b5d60,29.5319,-98.4716,0,60,1703856222,132
336b5d60,29.5313,-98.4708,0,53,1703856225,132
336b5d60,29.5313,-98.4708,0,53,1703856225,132
336b5d60,29.5313,-98.4708,0,53,1703856225,132
336b5d60,29.5313,-98.4708,0,53,1703856225,132
336b5d60,29.5306,-98.4699,0,43,1703856230,132
336b5d60,29.5306,-98.4699,0,43,1703856230,132
336b5d60,29.5306,-98.4699,0,43,1703856230,132
336b5d60,29.5301,-98.4693,0,36,1703856234,132
336b5d60,29.5301,-98.4693,0,36,1703856234,132
336b5d60,29.5301,-98.4693,0,36,1703856234,132
336b5d60,29.5297,-98.4688,0,35,1703856237,132
336b5d60,29.5297,-98.4688,0,35,1703856237,132
336b5d60,29.5297,-98.4688,0,35,1703856237,132
336b5d60,29.5297,-98.4688,0,35,1703856237,132
336b5d60,29.5293,-98.4682,0,31,1703856242,132
336b5d60,29.5293,-98.4682,0,31,1703856242,132
336b5d60,29.5293,-98.4682,0,31,1703856242,132
336b5d60,29.5292,-98.4681,0,31,1703856243,132
336b5d60,29.5292,-98.4681,0,31,1703856243,132
336b5d60,29.5292,-98.4681,0,31,1703856243,132
336b5d60,29.5292,-98.4681,0,31,1703856243,132
336b5d60,29.5292,-98.4681,0,31,1703856243,132
336b5d60,29.5292,-98.4681,0,31,1703856243,132
336b5d60,29.5285,-98.4672,0,20,1703856252,126
336b5d60,29.5285,-98.4672,0,20,1703856252,126
336b5d60,29.5285,-98.4672,0,20,1703856252,126
336b5d60,29.5285,-98.4672,0,20,1703856252,126
336b5d60,29.5285,-98.4672,0,20,1703856252,126
336b5d60,29.5285,-98.4672,0,20,1703856252,126
336b5d60,29.5285,-98.4672,0,20,1703856252,126
336b5d60,29.5285,-98.4666,0,16,1703856259,73
336b5d60,29.5285,-98.4666,0,16,1703856259,73
336b5d60,29.5285,-98.4666,0,16,1703856259,73
336b5d60,29.5289,-98.4662,0,18,1703856265,39
336b5d60,29.5289,-98.4662,0,18,1703856265,39
336b5d60,29.5289,-98.4662,0,18,1703856265,39
336b5d60,29.5289,-98.4662,0,18,1703856265,39
336b5d60,29.5292,-98.4659,0,20,1703856270,39
336b5d60,29.5292,-98.4659,0,20,1703856270,39
336b5d60,29.5292,-98.4659,0,20,1703856270,39
336b5d60,29.5295,-98.4656,0,21,1703856274,42
336b5d60,29.5295,-98.4656,0,21,1703856274,42
336b5d60,29.5295,-98.4656,0,21,1703856274,42
336b5d60,29.5297,-98.4654,0,22,1703856277,39
336b5d60,29.5297,-98.4654,0,22,1703856277,39
336b5d60,29.5297,-98.4654,0,22,1703856277,39
336b5d60,29.5301,-98.465,0,23,1703856281,39
336b5d60,29.5301,-98.465,0,23,1703856281,39
336b5d60,29.5301,-98.465,0,23,1703856281,39
336b5d60,29.5301,-98.465,0,23,1703856281,39
336b5d60,29.5301,-98.465,0,23,1703856281,39
336b5d60,29.5301,-98.465,0,23,1703856281,39
336b5d60,29.5301,-98.465,0,23,1703856281,39
336b5d60,29.5307,-98.4644,0,24,1703856289,42
336b5d60,29.5307,-98.4644,0,24,1703856289,42
336b5d60,29.5307,-98.4644,0,24,1703856289,42
336b5d60,29.531,-98.4641,0,24,1703856292,39
336b5d60,29.531,-98.4641,0,24,1703856292,39
336b5d60,29.531,-98.4641,0,24,1703856292,39
336b5d60,29.5314,-98.4637,0,25,1703856297,39
336b5d60,29.5314,-98.4637,0,25,1703856297,39
336b5d60,29.5314,-98.4637,0,25,1703856297,39
336b5d60,29.5318,-98.4633,0,26,1703856302,42
336b5d60,29.5318,-98.4633,0,26,1703856302,42
336b5d60,29.5318,-98.4633,0,26,1703856302,42
336b5d60,29.5318,-98.4633,0,26,1703856302,42
336b5d60,29.5323,-98.4629,0,28,1703856306,42
336b5d60,29.5323,-98.4629,0,28,1703856306,42
336b5d60,29.5323,-98.4629,0,28,1703856306,42
336b5d60,29.5327,-98.4625,0,29,1703856310,39
336b5d60,29.5327,-98.4625,0,29,1703856310,39
336b5d60,29.5327,-98.4625,0,29,1703856310,39
336b5d60,29.5331,-98.4621,0,28,1703856314,42
336b5d60,29.5331,-98.4621,0,28,1703856314,42
336b5d60,29.5331,-98.4621,0,28,1703856314,42
336b5d60,29.5331,-98.4621,0,28,1703856314,42
336b5d60,29.5335,-98.4617,0,26,1703856318,39
336b5d60,29.5335,-98.4617,0,26,1703856318,39
336b5d60,29.5335,-98.4617,0,26,1703856318,39
336b5d60,29.5337,-98.4615,0,24,1703856321,39
336b5d60,29.5337,-98.4615,0,24,1703856321,39
336b5d60,29.5337,-98.4615,0,24,1703856321,39
336b5d60,29.5341,-98.4611,0,20,1703856326,42
336b5d60,29.5341,-98.4611,0,20,1703856326,42
336b5d60,29.5341,-98.4611,0,20,1703856326,42
336b5d60,29.5343,-98.4608,0,17,1703856330,39
336b5d60,29.5343,-98.4608,0,17,1703856330,39
336b5d60,29.5343,-98.4608,0,17,1703856330,39
336b5d60,29.5343,-98.4608,0,17,1703856330,39
336b5d60,29.5346,-98.4606,0,14,1703856334,45
336b5d60,29.5346,-98.4606,0,14,1703856334,45
336b5d60,29.5346,-98.4606,0,14,1703856334,45
336b5d60,29.5346,-98.4603,0,14,1703856338,75
336b5d60,29.5346,-98.4603,0,14,1703856338,75
336b5d60,29.5346,-98.4603,0,14,1703856338,75
336b5d60,29.5345,-98.4601,0,14,1703856342,118
336b5d60,29.5345,-98.4601,0,14,1703856342,118
336b5d60,29.5345,-98.4601,0,14,1703856342,118
336b5d60,29.5343,-98.4598,0,15,1703856346,129
336b5d60,29.5343,-98.4598,0,15,1703856346,129
336b5d60,29.5343,-98.4598,0,15,1703856346,129
336b5d60,29.5343,-98.4598,0,15,1703856346,129
336b5d60,29.5341,-98.4595,0,16,1703856350,132
336b5d60,29.5341,-98.4595,0,16,1703856350,132
336b5d60,29.5341,-98.4595,0,16,1703856350,132
336b5d60,29.534,-98.4593,0,15,1703856353,129
336b5d60,29.534,-98.4593,0,15,1703856353,129
336b5d60,29.534,-98.4593,0,15,1703856353,129
336b5d60,29.5338,-98.4591,0,15,1703856357,129
