33186475,29.528,-98.4723,0,0,1701773566,315
33186475,29.528,-98.4723,0,0,1701773566,315
33186475,29.528,-98.4723,0,0,1701773566,315
33186475,29.528,-98.4723,0,0,1701773566,315
33186475,29.528,-98.4723,0,0,1701773576,315
33186475,29.528,-98.4723,0,0,1701773576,315
33186475,29.528,-98.4723,0,0,1701773576,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773581,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773595,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773616,315
33186475,29.528,-98.4723,0,0,1701773641,315
33186475,29.528,-98.4723,0,0,1701773641,315
33186475,29.528,-98.4723,0,0,1701773641,315
33186475,29.528,-98.4723,0,0,1701773646,315
33186475,29.528,-98.4723,0,0,1701773646,315
33186475,29.528,-98.4723,0,0,1701773646,315
33186475,29.528,-98.4723,0,0,1701773646,315
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4714,0,0,1701773653,0
331864e0,29.5255,-98.4713,0,0,1701773658,104
331864e0,29.5255,-98.4713,0,0,1701773658,104
331864e0,29.5255,-98.4713,0,0,1701773658,104
331864e0,29.5255,-98.4713,0,0,1701773658,104
331864e0,29.5255,-98.4713,0,0,1701773658,104
