333bd289,29.5329,-98.4569,0,0,1702612804,219
333bfb73,29.5262,-98.4696,0,0,1702612802,312
333bff6d,29.5285,-98.4717,0,0,1702612802,312
333bd289,29.5329,-98.4569,0,0,1702612804,219
333bfb73,29.5262,-98.4696,0,0,1702612802,312
333bff6d,29.5285,-98.4717,0,0,1702612802,312
333bd289,29.5329,-98.4569,0,0,1702612804,219
333bfb73,29.5262,-98.4696,0,0,1702612802,312
333bff6d,29.5285,-98.4717,0,0,1702612802,312
333bd289,29.5329,-98.4569,0,0,1702612804,219
333bfb73,29.5262,-98.4696,0,0,1702612807,312
333bff6d,29.5286,-98.4717,0,0,1702612807,312
333bd289,29.5329,-98.4569,0,0,1702612804,219
333bfb73,29.5262,-98.4696,0,0,1702612807,312
333bff6d,29.5286,-98.4717,0,0,1702612807,312
333bd289,29.5329,-98.4569,0,0,1702612804,219
333bfb73,29.5262,-98.4696,0,0,1702612807,312
333bff6d,29.5286,-98.4717,0,0,1702612807,312
333bd289,29.5329,-98.4569,0,0,1702612804,219
333bfb73,29.5262,-98.4696,0,0,1702612807,312
333bff6d,29.5286,-98.4717,0,0,1702612807,312
333bd289,29.5329,-98.457,0,0,1702612809,219
333bfb73,29.5262,-98.4696,0,0,1702612812,312
333bff6d,29.5286,-98.4717,0,0,1702612812,312
333bd289,29.5329,-98.457,0,0,1702612809,219
333bfb73,29.5262,-98.4696,0,0,1702612812,312
333bff6d,29.5286,-98.4717,0,0,1702612812,312
333bd289,29.5329,-98.457,0,0,1702612809,219
333bfb73,29.5262,-98.4696,0,0,1702612812,312
333bff6d,29.5286,-98.4717,0,0,1702612812,312
333bd289,29.5329,-98.4569,0,0,1702612814,219
333bfb73,29.5262,-98.4696,0,0,1702612812,312
333bff6d,29.5286,-98.4717,0,0,1702612812,312
333bd289,29.5329,-98.4569,0,0,1702612814,219
333bfb73,29.5262,-98.4696,0,0,1702612812,312
333bff6d,29.5286,-98.4717,0,0,1702612812,312
333bd289,29.5329,-98.4569,0,0,1702612814,219
333bfb73,29.5262,-98.4696,0,0,1702612812,312
333bff6d,29.5286,-98.4717,0,0,1702612812,312
333bd289,29.5329,-98.4569,0,0,1702612819,219
333bfb73,29.5262,-98.4696,0,0,1702612817,312
333bff6d,29.5286,-98.4717,0,0,1702612817,312
333bd289,29.5329,-98.4569,0,0,1702612819,219
333bfb73,29.5262,-98.4696,0,0,1702612817,312
333bff6d,29.5286,-98.4717,0,0,1702612817,312
333bd289,29.5329,-98.4569,0,0,1702612819,219
333bfb73,29.5262,-98.4696,0,0,1702612817,312
333bff6d,29.5286,-98.4717,0,0,1702612817,312
333bd289,29.5329,-98.4569,0,0,1702612823,219
333bfb73,29.5262,-98.4696,0,0,1702612822,312
333bff6d,29.5286,-98.4717,0,0,1702612817,312
333bd289,29.5329,-98.4569,0,0,1702612823,219
333bfb73,29.5262,-98.4696,0,0,1702612822,312
333bff6d,29.5286,-98.4717,0,0,1702612817,312
333bd289,29.5329,-98.4569,0,0,1702612823,219
333bfb73,29.5262,-98.4696,0,0,1702612822,312
333bff6d,29.5286,-98.4717,0,0,1702612817,312
333bd289,29.5329,-98.4569,0,0,1702612823,219
333bfb73,29.5262,-98.4696,0,0,1702612822,312
333bff6d,29.5286,-98.4717,0,0,1702612817,312
333bd289,29.5329,-98.457,0,0,1702612829,219
333bfb73,29.5262,-98.4696,0,0,1702612827,312
333bff6d,29.5286,-98.4717,0,0,1702612827,312
333bd289,29.5329,-98.457,0,0,1702612829,219
333bfb73,29.5262,-98.4696,0,0,1702612827,312
333bff6d,29.5286,-98.4717,0,0,1702612827,312
333bd289,29.5329,-98.457,0,0,1702612829,219
333bfb73,29.5262,-98.4696,0,0,1702612827,312
333bff6d,29.5286,-98.4717,0,0,1702612827,312
333bd289,29.5329,-98.457,0,0,1702612829,219
333bfb73,29.5262,-98.4696,0,0,1702612832,312
333bff6d,29.5286,-98.4717,0,0,1702612833,312
333bd289,29.5329,-98.457,0,0,1702612829,219
333bfb73,29.5262,-98.4696,0,0,1702612832,312
333bff6d,29.5286,-98.4717,0,0,1702612833,312
333bd289,29.5329,-98.457,0,0,1702612829,219
333bfb73,29.5262,-98.4696,0,0,1702612832,312
333bff6d,29.5286,-98.4717,0,0,1702612833,312
333bd289,29.5329,-98.4569,0,0,1702612833,219
333bf563,29.527,-98.4699,0,2,1702612836,317
333bfb73,29.5262,-98.4696,0,0,1702612837,312
333bff6d,29.5286,-98.4717,0,0,1702612833,312
333bd289,29.5329,-98.4569,0,0,1702612833,219
333bf563,29.527,-98.4699,0,2,1702612836,317
333bfb73,29.5262,-98.4696,0,0,1702612837,312
333bff6d,29.5286,-98.4717,0,0,1702612833,312
333bd289,29.5329,-98.4569,0,0,1702612833,219
333bf563,29.527,-98.4699,0,2,1702612836,317
333bfb73,29.5262,-98.4696,0,0,1702612837,312
333bff6d,29.5286,-98.4717,0,0,1702612833,312
333bd289,29.5329,-98.4569,0,0,1702612839,219
333bf563,29.5269,-98.4699,0,3,1702612841,312
333bfb73,29.5262,-98.4696,0,0,1702612837,312
333bff6d,29.5286,-98.4717,0,0,1702612838,312
333bd289,29.5329,-98.4569,0,0,1702612839,219
333bf563,29.5269,-98.4699,0,3,1702612841,312
333bfb73,29.5262,-98.4696,0,0,1702612837,312
333bff6d,29.5286,-98.4717,0,0,1702612838,312
333bd289,29.5329,-98.4569,0,0,1702612839,219
333bf563,29.5269,-98.4699,0,3,1702612841,312
333bfb73,29.5262,-98.4696,0,0,1702612837,312
333bff6d,29.5286,-98.4717,0,0,1702612838,312
333bd289,29.5329,-98.4569,0,0,1702612839,219
333bf563,29.5269,-98.4699,0,3,1702612841,312
333bfb73,29.5262,-98.4696,0,0,1702612837,312
333bff6d,29.5286,-98.4717,0,0,1702612838,312
333bd289,29.5329,-98.457,0,0,1702612844,219
333bf563,29.5269,-98.4699,0,3,1702612844,309
333bfb73,29.5262,-98.4696,0,0,1702612842,312
333bff6d,29.5286,-98.4717,0,0,1702612838,312
333bd289,29.5329,-98.457,0,0,1702612844,219
333bf563,29.5269,-98.4699,0,3,1702612844,309
333bfb73,29.5262,-98.4696,0,0,1702612842,312
333bff6d,29.5286,-98.4717,0,0,1702612838,312
333bd289,29.5329,-98.457,0,0,1702612844,219
333bf563,29.5269,-98.4699,0,3,1702612844,309
333bfb73,29.5262,-98.4696,0,0,1702612842,312
333bff6d,29.5286,-98.4717,0,0,1702612838,312
333bd289,29.5329,-98.457,0,0,1702612848,219
333bf563,29.5269,-98.4698,0,3,1702612847,306
333bfb73,29.5262,-98.4696,0,0,1702612847,312
333bff6d,29.5285,-98.4717,0,0,1702612848,312
333bd289,29.5329,-98.457,0,0,1702612848,219
333bf563,29.5269,-98.4698,0,3,1702612847,306
333bfb73,29.5262,-98.4696,0,0,1702612847,312
333bff6d,29.5285,-98.4717,0,0,1702612848,312
333bd289,29.5329,-98.457,0,0,1702612848,219
333bf563,29.5269,-98.4698,0,3,1702612847,306
333bfb73,29.5262,-98.4696,0,0,1702612847,312
333bff6d,29.5285,-98.4717,0,0,1702612848,312
333bd289,29.5329,-98.457,0,0,1702612848,219
333bf563,29.5268,-98.4698,0,3,1702612852,300
333bfb73,29.5262,-98.4696,0,0,1702612852,312
333bff6d,29.5285,-98.4717,0,0,1702612852,312
333bd289,29.5329,-98.457,0,0,1702612848,219
333bf563,29.5268,-98.4698,0,3,1702612852,300
333bfb73,29.5262,-98.4696,0,0,1702612852,312
333bff6d,29.5285,-98.4717,0,0,1702612852,312
333bd289,29.5329,-98.457,0,0,1702612848,219
333bf563,29.5268,-98.4698,0,3,1702612852,300
333bfb73,29.5262,-98.4696,0,0,1702612852,312
333bff6d,29.5285,-98.4717,0,0,1702612852,312
333bd289,29.5329,-98.457,0,0,1702612853,219
333bf563,29.5268,-98.4697,0,3,1702612856,295
333bfb73,29.5262,-98.4696,0,0,1702612852,312
333bff6d,29.5285,-98.4717,0,0,1702612852,312
333bd289,29.5329,-98.457,0,0,1702612853,219
333bf563,29.5268,-98.4697,0,3,1702612856,295
333bfb73,29.5262,-98.4696,0,0,1702612852,312
333bff6d,29.5285,-98.4717,0,0,1702612852,312
333bd289,29.5329,-98.457,0,0,1702612853,219
333bf563,29.5268,-98.4697,0,3,1702612856,295
333bfb73,29.5262,-98.4696,0,0,1702612852,312
333bff6d,29.5285,-98.4717,0,0,1702612852,312
333bd289,29.5329,-98.457,0,0,1702612853,219
333bf563,29.5268,-98.4697,0,3,1702612856,295
333bfb73,29.5262,-98.4696,0,0,1702612852,312
333bff6d,29.5285,-98.4717,0,0,1702612852,312
333bd289,29.5329,-98.4569,0,0,1702612859,219
333bf563,29.5268,-98.4697,0,3,1702612861,292
333bfb73,29.5262,-98.4696,0,0,1702612857,312
333bff6d,29.5286,-98.4718,0,0,1702612860,312
333bd289,29.5329,-98.4569,0,0,1702612859,219
333bf563,29.5268,-98.4697,0,3,1702612861,292
333bfb73,29.5262,-98.4696,0,0,1702612857,312
333bff6d,29.5286,-98.4718,0,0,1702612860,312
333bd289,29.5329,-98.4569,0,0,1702612859,219
333bf563,29.5268,-98.4697,0,3,1702612861,292
333bfb73,29.5262,-98.4696,0,0,1702612857,312
333bff6d,29.5286,-98.4718,0,0,1702612860,312
333bd289,29.5329,-98.457,0,0,1702612863,219
333bf563,29.5267,-98.4696,0,3,1702612864,295
333bfb73,29.5262,-98.4696,0,0,1702612862,312
333bff6d,29.5285,-98.4717,0,0,1702612865,312
333bd289,29.5329,-98.457,0,0,1702612863,219
333bf563,29.5267,-98.4696,0,3,1702612864,295
333bfb73,29.5262,-98.4696,0,0,1702612862,312
